sample_id,study_name,study_subset,environment,sample,groupby,group,T,pH,O2_umol_L,Eh,Eh7,Bacteria_Zc,Archaea_Zc
ERR1220564,ZML+17,NA,Sediment,TF2SumA,Depth,≤ 5 cm,NA,7.38,NA,-35,-12.52,-0.158551,NA
ERR1220565,ZML+17,NA,Sediment,TF2SumB,Depth,≥ 10 cm,NA,8.17,NA,65,134.21,-0.160248,NA
ERR1220567,ZML+17,NA,Sediment,TF3SumA,Depth,≤ 5 cm,NA,7.31,NA,111,129.34,-0.158041,NA
ERR1220568,ZML+17,NA,Sediment,TF3SumB,Depth,≥ 10 cm,NA,7.81,NA,170,217.92,-0.16545,NA
ERR1214108,ZML+17,NA,Sediment,MG1WinA,Depth,≤ 5 cm,NA,7.07,NA,300,304.14,NA,-0.198656
ERR1214109,ZML+17,NA,Sediment,MG1WinB,Depth,≥ 10 cm,NA,6.38,NA,296,259.32,NA,-0.200192
ERR1214110,ZML+17,NA,Sediment,MG1WinC,Depth,≥ 20 cm,NA,7.21,NA,251,263.42,NA,-0.202215
ERR1214111,ZML+17,NA,Sediment,MG1WinD,Depth,≥ 20 cm,NA,7.6,NA,219,254.49,NA,-0.203764
ERR1214112,ZML+17,NA,Sediment,MG2WinA,Depth,≤ 5 cm,NA,7.11,NA,264,270.51,NA,-0.195387
ERR1214113,ZML+17,NA,Sediment,MG2WinB,Depth,≥ 10 cm,NA,6.41,NA,259,224.1,NA,-0.199962
ERR1214114,ZML+17,NA,Sediment,MG2WinC,Depth,≥ 20 cm,NA,6.84,NA,235,225.54,NA,-0.199187
ERR1214115,ZML+17,NA,Sediment,MG2WinD,Depth,≥ 20 cm,NA,7.13,NA,217,224.69,NA,-0.202011
ERR1214116,ZML+17,NA,Sediment,MG3WinA,Depth,≤ 5 cm,NA,6.41,NA,266,231.1,NA,-0.190897
ERR1214117,ZML+17,NA,Sediment,MG3WinB,Depth,≥ 10 cm,NA,6.27,NA,209,165.82,NA,-0.198896
ERR1214118,ZML+17,NA,Sediment,MG3WinC,Depth,≥ 20 cm,NA,6.79,NA,202,189.58,NA,-0.203341
ERR1214119,ZML+17,NA,Sediment,MG3WinD,Depth,≥ 20 cm,NA,7.4,NA,209,232.66,NA,-0.204972
ERR1214120,ZML+17,NA,Sediment,TF1WinA,Depth,≤ 5 cm,NA,7.06,NA,217,220.55,NA,-0.200501
ERR1214121,ZML+17,NA,Sediment,TF1WinB,Depth,≥ 10 cm,NA,7.68,NA,212,252.23,NA,-0.198318
ERR1214122,ZML+17,NA,Sediment,TF2WinA,Depth,≤ 5 cm,NA,7.45,NA,-63.6,-36.98,NA,-0.199353
ERR1214123,ZML+17,NA,Sediment,TF2WinB,Depth,≥ 10 cm,NA,7.77,NA,58,103.55,NA,-0.198074
ERR1214124,ZML+17,NA,Sediment,TF3WinA,Depth,≤ 5 cm,NA,7.02,NA,-42.8,-41.62,NA,-0.200864
ERR1214125,ZML+17,NA,Sediment,TF3WinB,Depth,≥ 10 cm,NA,7.52,NA,106.6,137.36,NA,-0.196915
ERR1214093,ZML+17,NA,Sediment,MG1SumA,Depth,≤ 5 cm,NA,6.68,NA,398,379.07,NA,-0.197719
ERR1214094,ZML+17,NA,Sediment,MG1SumB,Depth,≥ 10 cm,NA,7.58,NA,171,205.31,NA,-0.196356
ERR1214095,ZML+17,NA,Sediment,MG1SumC,Depth,≥ 20 cm,NA,7.9,NA,95,148.24,NA,-0.198739
ERR1214096,ZML+17,NA,Sediment,MG2SumA,Depth,≤ 5 cm,NA,5.82,NA,348,278.2,NA,-0.189749
ERR1214097,ZML+17,NA,Sediment,MG2SumB,Depth,≥ 10 cm,NA,6.87,NA,291,283.31,NA,-0.195975
ERR1214098,ZML+17,NA,Sediment,MG2SumC,Depth,≥ 20 cm,NA,6.84,NA,244,234.54,NA,-0.199726
ERR1214099,ZML+17,NA,Sediment,MG3SumA,Depth,≤ 5 cm,NA,6.6,NA,312,288.34,NA,-0.188824
ERR1214100,ZML+17,NA,Sediment,MG3SumB,Depth,≥ 10 cm,NA,7.31,NA,298,316.34,NA,-0.20338
ERR1214101,ZML+17,NA,Sediment,MG3SumC,Depth,≥ 20 cm,NA,7.32,NA,241,259.93,NA,-0.204508
ERR1214102,ZML+17,NA,Sediment,TF1SumA,Depth,≤ 5 cm,NA,7.1,NA,80,85.92,NA,-0.199728
ERR1214103,ZML+17,NA,Sediment,TF1SumB,Depth,≥ 10 cm,NA,7.86,NA,179,229.87,NA,-0.197294
ERR1214104,ZML+17,NA,Sediment,TF2SumA,Depth,≤ 5 cm,NA,7.38,NA,-35,-12.52,NA,-0.200686
ERR1214105,ZML+17,NA,Sediment,TF2SumB,Depth,≥ 10 cm,NA,8.17,NA,65,134.21,NA,-0.194953
ERR1214106,ZML+17,NA,Sediment,TF3SumA,Depth,≤ 5 cm,NA,7.31,NA,111,129.34,NA,-0.197351
ERR1214107,ZML+17,NA,Sediment,TF3SumB,Depth,≥ 10 cm,NA,7.81,NA,170,217.92,NA,-0.194872
SRR3584323,BSPD17,NA,Sediment,Water Oxic field 1,Type,Water,NA,8.12,NA,160.8,227.05,-0.154086,NA
SRR3584432,BSPD17,NA,Sediment,Water Oxic control 1 day 0,Type,Water,NA,8.35,NA,133.1,212.96,-0.151443,NA
SRR3584499,BSPD17,NA,Sediment,Water Oxic control 1 day 12,Type,Water,NA,7.57,NA,142.8,176.52,-0.166363,NA
SRR3584409,BSPD17,NA,Sediment,Water Oxic control 1 day 20,Type,Water,NA,7.88,NA,148.45,200.51,-0.15198,NA
SRR3584419,BSPD17,NA,Sediment,Water Oxic to Anoxic 1 day 0,Type,Water,NA,8.31,NA,139.35,216.84,-0.152103,NA
SRR3584496,BSPD17,NA,Sediment,Water Oxic to Anoxic 1 day 12,Type,Water,NA,7.34,NA,172.75,192.86,-0.213756,NA
SRR3584505,BSPD17,NA,Sediment,Water Oxic to Anoxic 1 day 20,Type,Water,NA,7.44,NA,171.3,197.33,-0.194608,NA
SRR3584439,BSPD17,NA,Sediment,Water Intermediate field 1,Type,Water,NA,7.74,NA,132.5,176.28,-0.178779,NA
SRR3584444,BSPD17,NA,Sediment,Water Intermediate to Oxic 1 day 0,Type,Water,NA,8.24,NA,125.6,198.95,-0.178715,NA
SRR3584504,BSPD17,NA,Sediment,Water Intermediate to Oxic 1 day 12,Type,Water,NA,7.63,NA,149.5,186.77,-0.177422,NA
SRR3584416,BSPD17,NA,Sediment,Water Intermediate to Oxic 1 day 20,Type,Water,NA,7.96,NA,159.67,216.46,-0.156093,NA
SRR3584445,BSPD17,NA,Sediment,Water Intermediate to Anoxic 1 day 0,Type,Water,NA,7.96,NA,125.6,182.39,-0.173303,NA
SRR3584506,BSPD17,NA,Sediment,Water Intermediate to Anoxic 1 day 12,Type,Water,NA,7.23,NA,155.2,168.81,-0.195969,NA
SRR3584417,BSPD17,NA,Sediment,Water Intermediate to Anoxic 1 day 20,Type,Water,NA,7.46,NA,183.3,210.51,-0.158743,NA
SRR3584472,BSPD17,NA,Sediment,Water Anoxic field 1,Type,Water,NA,7.69,NA,-1.4,39.42,-0.179266,NA
SRR3584447,BSPD17,NA,Sediment,Water Anoxic control 1 day 0,Type,Water,NA,7.59,NA,146.5,181.4,-0.16639,NA
SRR3584508,BSPD17,NA,Sediment,Water Anoxic control 1 day 12,Type,Water,NA,7.47,NA,143.35,171.15,-0.198788,NA
SRR3584436,BSPD17,NA,Sediment,Water Anoxic control 1 day 20,Type,Water,NA,7.36,NA,157,178.3,-0.200857,NA
SRR3584446,BSPD17,NA,Sediment,Water Anoxic to Oxic 1 day 0,Type,Water,NA,7.99,NA,45.93,104.49,-0.177437,NA
SRR3584507,BSPD17,NA,Sediment,Water Anoxic to Oxic 1 day 12,Type,Water,NA,7.74,NA,153.33,197.11,-0.172104,NA
SRR3584435,BSPD17,NA,Sediment,Water Anoxic to Oxic 1 day 20,Type,Water,NA,8.01,NA,157.5,217.25,-0.165969,NA
SRR3584512,BSPD17,NA,Sediment,Sediment Oxic field 1,Type,Sediment,NA,7.85,NA,96.95,147.23,-0.156197,NA
SRR3584515,BSPD17,NA,Sediment,Sediment Intermediate field 1,Type,Sediment,NA,7.95,NA,119.7,175.9,-0.173937,NA
SRR3584399,BSPD17,NA,Sediment,Sediment Intermediate to Oxic 1,Type,Sediment,NA,7.91,NA,104.15,157.98,-0.173386,NA
SRR3584401,BSPD17,NA,Sediment,Sediment Intermediate to Anoxic 1,Type,Sediment,NA,8.02,NA,128.37,188.71,-0.179606,NA
SRR3584371,BSPD17,NA,Sediment,Sediment Anoxic field 1,Type,Sediment,NA,8.1,NA,114.2,179.27,-0.17478,NA
SRR3584406,BSPD17,NA,Sediment,Sediment Anoxic control 1,Type,Sediment,NA,8.22,NA,106.75,178.92,-0.184548,NA
SRR3584404,BSPD17,NA,Sediment,Sediment Anoxic to Oxic 1,Type,Sediment,NA,8.02,NA,130.8,191.14,-0.181269,NA
SRR4436997,RKN+17,NA,Sediment,5BactCH4Atas0-10cm,Treatment,CH4,NA,7.27,NA,-207,-191.03,-0.158744,NA
SRR4436968,RKN+17,NA,Sediment,6BactCH4Atas0-10cm,Treatment,CH4,NA,7.27,NA,-207,-191.03,-0.158032,NA
SRR4436999,RKN+17,NA,Sediment,7BactCH4Atas0-10cm,Treatment,CH4,NA,7.27,NA,-207,-191.03,-0.158564,NA
SRR4436962,RKN+17,NA,Sediment,8BactCH4Atas0-10cm,Treatment,CH4,NA,7.27,NA,-207,-191.03,-0.158828,NA
SRR4436954,RKN+17,NA,Sediment,9BactFeAtas0-10cm,Treatment,CH4+Fe,NA,7.54,NA,-257.8,-225.86,-0.157005,NA
SRR4436982,RKN+17,NA,Sediment,10BactFeAtas0-10cm,Treatment,CH4+Fe,NA,7.54,NA,-257.8,-225.86,-0.157635,NA
SRR4436950,RKN+17,NA,Sediment,11BactFeAtas0-10cm,Treatment,CH4+Fe,NA,7.54,NA,-257.8,-225.86,-0.158934,NA
SRR4436987,RKN+17,NA,Sediment,12BactFeAtas0-10cm,Treatment,CH4+Fe,NA,7.54,NA,-257.8,-225.86,-0.15566,NA
SRR4436976,RKN+17,NA,Sediment,1BactMnAtas0-10cm,Treatment,CH4+Mn,NA,7.75,NA,-236.8,-192.43,-0.159006,NA
SRR4436970,RKN+17,NA,Sediment,2BactMnAtas0-10cm,Treatment,CH4+Mn,NA,7.75,NA,-236.8,-192.43,-0.159117,NA
SRR4436965,RKN+17,NA,Sediment,3BactMnAtas0-10cm,Treatment,CH4+Mn,NA,7.75,NA,-236.8,-192.43,-0.158819,NA
SRR4436996,RKN+17,NA,Sediment,4BactMnAtas0-10cm,Treatment,CH4+Mn,NA,7.75,NA,-236.8,-192.43,-0.159289,NA
SRR4436977,RKN+17,NA,Sediment,15BactCH4Atas10-30cm,Treatment,CH4,NA,7.09,NA,-146,-140.68,-0.168625,NA
SRR4436998,RKN+17,NA,Sediment,16BactCH4Atas10-30cm,Treatment,CH4,NA,7.09,NA,-146,-140.68,-0.166672,NA
SRR4436957,RKN+17,NA,Sediment,17BactCH4Atas10-30cm,Treatment,CH4,NA,7.09,NA,-146,-140.68,-0.166849,NA
SRR4436966,RKN+17,NA,Sediment,18BactCH4Atas10-30cm,Treatment,CH4,NA,7.09,NA,-146,-140.68,-0.165239,NA
SRR4437002,RKN+17,NA,Sediment,19BactFeAtas10-30cm,Treatment,CH4+Fe,NA,7.34,NA,-205,-184.89,-0.165112,NA
SRR4436994,RKN+17,NA,Sediment,20BactFeAtas10-30cm,Treatment,CH4+Fe,NA,7.34,NA,-205,-184.89,-0.16795,NA
SRR4436978,RKN+17,NA,Sediment,21BactFeAtas10-30cm,Treatment,CH4+Fe,NA,7.34,NA,-205,-184.89,-0.166515,NA
SRR4436961,RKN+17,NA,Sediment,22BactFeAtas10-30cm,Treatment,CH4+Fe,NA,7.34,NA,-205,-184.89,-0.165197,NA
SRR4436975,RKN+17,NA,Sediment,23BactMnAtas10-30cm,Treatment,CH4+Mn,NA,7.4,NA,-176.5,-152.84,-0.167585,NA
SRR4436995,RKN+17,NA,Sediment,24BactMnAtas10-30cm,Treatment,CH4+Mn,NA,7.4,NA,-176.5,-152.84,-0.167485,NA
SRR4436960,RKN+17,NA,Sediment,25BactMnAtas10-30cm,Treatment,CH4+Mn,NA,7.4,NA,-176.5,-152.84,-0.167313,NA
SRR4437003,RKN+17,NA,Sediment,26BactMnAtas10-30cm,Treatment,CH4+Mn,NA,7.4,NA,-176.5,-152.84,-0.167544,NA
SRR4436951,RKN+17,NA,Sediment,5ArchCHAtas0-10cm,Treatment,CH4,NA,7.27,NA,-207,-191.03,NA,-0.175896
SRR4437000,RKN+17,NA,Sediment,6ArchCHAtas0-10cm,Treatment,CH4,NA,7.27,NA,-207,-191.03,NA,-0.174958
SRR4436985,RKN+17,NA,Sediment,7ArchCHAtas0-10cm,Treatment,CH4,NA,7.27,NA,-207,-191.03,NA,-0.175384
SRR4436967,RKN+17,NA,Sediment,8ArchCHAtas0-10cm,Treatment,CH4,NA,7.27,NA,-207,-191.03,NA,-0.173567
SRR4436956,RKN+17,NA,Sediment,9ArchFeAtas0-10cm,Treatment,CH4+Fe,NA,7.54,NA,-257.8,-225.86,NA,-0.173815
SRR4436955,RKN+17,NA,Sediment,10ArchFeAtas0-10cm,Treatment,CH4+Fe,NA,7.54,NA,-257.8,-225.86,NA,-0.174474
SRR4436980,RKN+17,NA,Sediment,11ArchFeAtas0-10cm,Treatment,CH4+Fe,NA,7.54,NA,-257.8,-225.86,NA,-0.174774
SRR4436953,RKN+17,NA,Sediment,12ArchFeAtas0-10cm,Treatment,CH4+Fe,NA,7.54,NA,-257.8,-225.86,NA,-0.175236
SRR4436971,RKN+17,NA,Sediment,1ArchMnAtas0-10cm,Treatment,CH4+Mn,NA,7.75,NA,-236.8,-192.43,NA,-0.173888
SRR4436988,RKN+17,NA,Sediment,2ArchMnAtas0-10cm,Treatment,CH4+Mn,NA,7.75,NA,-236.8,-192.43,NA,-0.173988
SRR4436992,RKN+17,NA,Sediment,3ArchMnAtas0-10cm,Treatment,CH4+Mn,NA,7.75,NA,-236.8,-192.43,NA,-0.1729
SRR4436993,RKN+17,NA,Sediment,4ArchMnAtas0-10cm,Treatment,CH4+Mn,NA,7.75,NA,-236.8,-192.43,NA,-0.17393
SRR4436963,RKN+17,NA,Sediment,15ArchCHAtas10-30cm,Treatment,CH4,NA,7.09,NA,-146,-140.68,NA,-0.17891
SRR4436990,RKN+17,NA,Sediment,16ArchCHAtas10-30cm,Treatment,CH4,NA,7.09,NA,-146,-140.68,NA,-0.177263
SRR4436973,RKN+17,NA,Sediment,17ArchCHAtas10-30cm,Treatment,CH4,NA,7.09,NA,-146,-140.68,NA,-0.176932
SRR4436952,RKN+17,NA,Sediment,18ArchCHAtas10-30cm,Treatment,CH4,NA,7.09,NA,-146,-140.68,NA,-0.176724
SRR4436984,RKN+17,NA,Sediment,19ArchFeAtas10-30cm,Treatment,CH4+Fe,NA,7.34,NA,-205,-184.89,NA,-0.176181
SRR4436972,RKN+17,NA,Sediment,20ArchFeAtas10-30cm,Treatment,CH4+Fe,NA,7.34,NA,-205,-184.89,NA,-0.176504
SRR4437004,RKN+17,NA,Sediment,21ArchFeAtas10-30cm,Treatment,CH4+Fe,NA,7.34,NA,-205,-184.89,NA,-0.175522
SRR4436969,RKN+17,NA,Sediment,22ArchFeAtas10-30cm,Treatment,CH4+Fe,NA,7.34,NA,-205,-184.89,NA,-0.176622
SRR4436991,RKN+17,NA,Sediment,23ArchMnAtas10-30cm,Treatment,CH4+Mn,NA,7.4,NA,-176.5,-152.84,NA,-0.177866
SRR4436986,RKN+17,NA,Sediment,24ArchMnAtas10-30cm,Treatment,CH4+Mn,NA,7.4,NA,-176.5,-152.84,NA,-0.176908
SRR4436959,RKN+17,NA,Sediment,25ArchMnAtas10-30cm,Treatment,CH4+Mn,NA,7.4,NA,-176.5,-152.84,NA,-0.174975
SRR4436989,RKN+17,NA,Sediment,26ArchMnAtas10-30cm,Treatment,CH4+Mn,NA,7.4,NA,-176.5,-152.84,NA,-0.176189
SRR4995753,HDZ+19,NA,Sediment,L10S,Type,Sediment,25,7.21,NA,-225,-212.58,-0.169621,NA
SRR4995754,HDZ+19,NA,Sediment,L10W,Type,Water,13.52,8.69,150.94,35.6,131.72,-0.164808,NA
SRR4995622,HDZ+19,NA,Sediment,L1S,Type,Sediment,25,7.03,NA,-383,-381.23,-0.164758,NA
SRR4995620,HDZ+19,NA,Sediment,L1W,Type,Water,13.67,8.78,149.07,41.65,142.95,-0.160275,NA
SRR4995740,HDZ+19,NA,Sediment,L2S,Type,Sediment,25,7.44,NA,-370,-343.97,-0.165281,NA
SRR4995739,HDZ+19,NA,Sediment,L2W,Type,Water,13.09,9.13,350.33,28.71,149.68,-0.170894,NA
SRR4995741,HDZ+19,NA,Sediment,L3S,Type,Sediment,25,6.9,NA,-230,-235.92,-0.173222,NA
SRR4995742,HDZ+19,NA,Sediment,L3W,Type,Water,13.03,9.46,400.64,21.28,160.96,-0.168109,NA
SRR4995743,HDZ+19,NA,Sediment,L4W,Type,Water,12.73,9.55,405.64,10.75,155.39,-0.16999,NA
SRR4995744,HDZ+19,NA,Sediment,L5S,Type,Sediment,25,7.05,NA,-324,-321.04,-0.180671,NA
SRR4995745,HDZ+19,NA,Sediment,L5W,Type,Water,13.43,9.5,407.83,-2.84,139.31,-0.15966,NA
SRR4995746,HDZ+19,NA,Sediment,L6S,Type,Sediment,25,6.41,NA,-180,-214.9,-0.172071,NA
SRR4995747,HDZ+19,NA,Sediment,L6W,Type,Water,13.04,9.55,346.89,11.49,156.29,-0.16475,NA
SRR4995748,HDZ+19,NA,Sediment,L7W,Type,Water,13.45,9.43,380.64,2.95,141.13,-0.166347,NA
SRR4995749,HDZ+19,NA,Sediment,L8S,Type,Sediment,25,7.51,NA,-360,-329.83,-0.167195,NA
SRR4995750,HDZ+19,NA,Sediment,L8W,Type,Water,13.44,9.3,367.2,4.25,135.03,-0.165958,NA
SRR4995751,HDZ+19,NA,Sediment,L9S,Type,Sediment,25,7.45,NA,-327,-300.38,-0.167719,NA
SRR4995752,HDZ+19,NA,Sediment,L9W,Type,Water,13.84,9.31,378.14,4.43,135.97,-0.166371,NA
SRR4995755,HDZ+19,NA,Sediment,P1S,Type,Sediment,25,7.66,NA,-210,-170.96,-0.16553,NA
SRR4995756,HDZ+19,NA,Sediment,P2S,Type,Sediment,25,7.43,NA,-193,-167.56,-0.173976,NA
SRR4995757,HDZ+19,NA,Sediment,P2W,Type,Water,12.35,8.95,270.01,37.22,147.68,-0.162083,NA
SRR4995758,HDZ+19,NA,Sediment,P3S,Type,Sediment,25,7.23,NA,-150,-136.39,-0.164551,NA
SRR4995759,HDZ+19,NA,Sediment,P4S,Type,Sediment,25,7.26,NA,-140,-124.62,-0.162687,NA
SRR4995760,HDZ+19,NA,Sediment,P4W,Type,Water,13.36,9.04,358.76,26.03,142,-0.15837,NA
SRR4995761,HDZ+19,NA,Sediment,R1S,Type,Sediment,25,7.1,NA,-362,-356.08,-0.163994,NA
SRR4995762,HDZ+19,NA,Sediment,R2S,Type,Sediment,25,7.21,NA,-250,-237.58,-0.161782,NA
SRR4995855,HDZ+19,NA,Sediment,R3W,Type,Water,13.71,8.78,176.26,38.5,139.81,-0.167192,NA
SRR4995856,HDZ+19,NA,Sediment,R4W,Type,Water,13.46,8.86,54.06,35.08,140.85,-0.160724,NA
SRR5826254,OHL+18,DNA,Sediment,DK361,Location,Kalø Vig,NA,7.9,125,150,203.24,-0.156183,NA
SRR5826213,OHL+18,DNA,Sediment,DK362,Location,Kalø Vig,NA,7.5,0,75,104.58,-0.157293,NA
SRR5826212,OHL+18,DNA,Sediment,DK363,Location,Kalø Vig,NA,7.5,0,50,79.58,-0.154938,-0.191213
SRR5826215,OHL+18,DNA,Sediment,DK364,Location,Kalø Vig,NA,7.3,0,50,67.75,-0.155673,-0.195235
SRR5826214,OHL+18,DNA,Sediment,DK451,Location,Kalø Vig,NA,7.9,125,150,203.24,-0.154041,NA
SRR5826207,OHL+18,DNA,Sediment,DK452,Location,Kalø Vig,NA,7.5,0,75,104.58,-0.153549,NA
SRR5826205,OHL+18,DNA,Sediment,DK453,Location,Kalø Vig,NA,7.5,0,50,79.58,-0.154218,NA
SRR5826242,OHL+18,DNA,Sediment,DK454,Location,Kalø Vig,NA,7.3,0,50,67.75,-0.153041,-0.191758
SRR5826243,OHL+18,DNA,Sediment,DK851,Location,Kalø Vig,NA,7.9,125,150,203.24,-0.157228,NA
SRR5826244,OHL+18,DNA,Sediment,DK852,Location,Kalø Vig,NA,7.5,0,75,104.58,-0.156282,NA
SRR5826245,OHL+18,DNA,Sediment,DK853,Location,Kalø Vig,NA,7.5,0,50,79.58,-0.154382,NA
SRR5826238,OHL+18,DNA,Sediment,DK854,Location,Kalø Vig,NA,7.3,0,50,67.75,-0.153972,-0.191783
SRR5826234,OHL+18,DNA,Sediment,DL1,Location,Lake Constance,NA,7.6,150,293,328.49,-0.152425,NA
SRR5826204,OHL+18,DNA,Sediment,DL2,Location,Lake Constance,NA,7.6,3,190,225.49,-0.152721,-0.18704
SRR5826202,OHL+18,DNA,Sediment,DL3,Location,Lake Constance,NA,7.5,0,117,146.58,-0.15219,-0.188164
SRR5826210,OHL+18,DNA,Sediment,DL4,Location,Lake Constance,NA,7.5,0,117,146.58,-0.15186,-0.188036
SRR5826203,OHL+18,DNA,Sediment,DL5,Location,Lake Constance,NA,7.4,0,110,133.66,-0.153507,-0.187477
SRR5826208,OHL+18,DNA,Sediment,DL6,Location,Lake Constance,NA,7.6,150,293,328.49,-0.151592,-0.18824
SRR5826211,OHL+18,DNA,Sediment,DL7,Location,Lake Constance,NA,7.6,3,190,225.49,-0.152239,-0.188207
SRR5826229,OHL+18,DNA,Sediment,DL8,Location,Lake Constance,NA,7.5,0,117,146.58,-0.153344,-0.18627
SRR5826230,OHL+18,DNA,Sediment,DL9,Location,Lake Constance,NA,7.4,0,110,133.66,-0.156109,-0.184179
SRR5826239,OHL+18,DNA,Sediment,DN081,Location,Norsminde Fjord,NA,7.85,125,140,190.28,-0.155051,NA
SRR5826240,OHL+18,DNA,Sediment,DN082,Location,Norsminde Fjord,NA,7.5,0,0,29.58,-0.154096,-0.194111
SRR5826241,OHL+18,DNA,Sediment,DN083,Location,Norsminde Fjord,NA,7.5,0,-100,-70.42,-0.156886,-0.195975
SRR5826235,OHL+18,DNA,Sediment,DN084,Location,Norsminde Fjord,NA,7.3,0,-100,-82.25,-0.157404,-0.193913
SRR5826236,OHL+18,DNA,Sediment,DN181,Location,Norsminde Fjord,NA,7.85,125,140,190.28,-0.156473,-0.196736
SRR5826237,OHL+18,DNA,Sediment,DN182,Location,Norsminde Fjord,NA,7.5,0,0,29.58,-0.156646,-0.194247
SRR5826233,OHL+18,DNA,Sediment,DN183,Location,Norsminde Fjord,NA,7.5,0,-100,-70.42,-0.159168,-0.195038
SRR5826232,OHL+18,DNA,Sediment,DN184,Location,Norsminde Fjord,NA,7.3,0,-100,-82.25,-0.157925,-0.195022
SRR5826231,OHL+18,DNA,Sediment,DN461,Location,Norsminde Fjord,NA,7.85,125,140,190.28,-0.155418,-0.193678
SRR5826228,OHL+18,DNA,Sediment,DN462,Location,Norsminde Fjord,NA,7.5,0,0,29.58,-0.155838,-0.193568
SRR5826209,OHL+18,DNA,Sediment,DN463,Location,Norsminde Fjord,NA,7.5,0,-100,-70.42,-0.15651,-0.192132
SRR5826259,OHL+18,DNA,Sediment,DN464,Location,Norsminde Fjord,NA,7.3,0,-100,-82.25,-0.159205,-0.190789
SRR5974409,WHLH21a,NA,Sediment,S1SS,Position,Surface,NA,NA,NA,-224,-224,-0.183643,NA
SRR5974408,WHLH21a,NA,Sediment,S1MS,Position,Middle,NA,NA,NA,-324,-324,-0.133801,NA
SRR5974413,WHLH21a,NA,Sediment,S1BS,Position,Bottom,NA,NA,NA,-360,-360,-0.137031,NA
SRR5974412,WHLH21a,NA,Sediment,S5SS,Position,Surface,NA,NA,NA,-129,-129,-0.18515,NA
SRR5974421,WHLH21a,NA,Sediment,S5MS,Position,Middle,NA,NA,NA,-202,-202,-0.140965,NA
SRR5974422,WHLH21a,NA,Sediment,S5BS,Position,Bottom,NA,NA,NA,-226,-226,-0.155899,NA
SRR5974419,WHLH21a,NA,Sediment,S8SS,Position,Surface,NA,NA,NA,-212,-212,-0.185922,NA
SRR5974420,WHLH21a,NA,Sediment,S8MS,Position,Middle,NA,NA,NA,-74,-74,-0.183212,NA
SRR5974415,WHLH21a,NA,Sediment,S13SS,Position,Surface,NA,NA,NA,-134,-134,-0.186522,NA
SRR5974414,WHLH21a,NA,Sediment,S13MS,Position,Middle,NA,NA,NA,-129,-129,-0.171959,NA
SRR5974411,WHLH21a,NA,Sediment,S13BS,Position,Bottom,NA,NA,NA,-168,-168,-0.136669,NA
SRR5974410,WHLH21a,NA,Sediment,S1SW,Position,Surface,NA,NA,NA,-189,-189,-0.176189,NA
SRR5974406,WHLH21a,NA,Sediment,S1MW,Position,Middle,NA,NA,NA,-234,-234,-0.136548,NA
SRR5974423,WHLH21a,NA,Sediment,S1BW,Position,Bottom,NA,NA,NA,-312,-312,-0.139978,NA
SRR5974407,WHLH21a,NA,Sediment,S5SW,Position,Surface,NA,NA,NA,-145,-145,-0.144427,NA
SRR5974418,WHLH21a,NA,Sediment,S5MW,Position,Middle,NA,NA,NA,-214,-214,-0.137544,NA
SRR5974405,WHLH21a,NA,Sediment,S8SW,Position,Surface,NA,NA,NA,-169,-169,-0.173695,NA
SRR5974404,WHLH21a,NA,Sediment,S13SW,Position,Surface,NA,NA,NA,-154,-154,-0.175451,NA
SRR5974417,WHLH21a,NA,Sediment,S13MW,Position,Middle,NA,NA,NA,-172,-172,-0.186426,NA
SRR5974416,WHLH21a,NA,Sediment,S13BW,Position,Bottom,NA,NA,NA,-287,-287,-0.161846,NA
14.Deep.Hole.1,RSS+18,NA,Sediment,LH.Deep.Hole.b.1.2014,Site,Deep Hole,NA,8.39,125.94,116.46,198.69,-0.157504,NA
14.Deep.Hole.2,RSS+18,NA,Sediment,LH.Deep.Hole.b.2.2014,Site,Deep Hole,NA,8.39,57.5,124.49,206.72,-0.158766,NA
14.Deep.Hole.3,RSS+18,NA,Sediment,LH.Deep.Hole.b.3.2014,Site,Deep Hole,NA,8.37,7.5,114.2,195.24,-0.155361,NA
14.Deep.Hole.4,RSS+18,NA,Sediment,LH.Deep.Hole.b.4.2014,Site,Deep Hole,NA,8.37,-11.88,100.32,181.36,-0.155905,NA
14.Snowgoose.Bay.1,RSS+18,NA,Sediment,LH.Snowgoose.Bay.b.1.2014,Site,Snowgoose Bay,NA,7.78,295.64,189.14,235.28,-0.153521,NA
14.Snowgoose.Bay.2,RSS+18,NA,Sediment,LH.Snowgoose.Bay.b.2.2014,Site,Snowgoose Bay,NA,7.82,212.2,148.69,197.2,-0.151264,NA
14.Snowgoose.Bay.3,RSS+18,NA,Sediment,LH.Snowgoose.Bay.b.3.2014,Site,Snowgoose Bay,NA,7.85,157.19,139.74,190.02,-0.151085,NA
14.Snowgoose.Bay.4,RSS+18,NA,Sediment,LH.Snowgoose.Bay.b.4.2014,Site,Snowgoose Bay,NA,7.87,115.32,133.72,185.19,-0.154067,NA
15.Snowgoose.Bay.1,RSS+18,NA,Sediment,LH.Snowgoose.Bay.b.1.2015,Site,Snowgoose Bay,NA,7.57,40.31,443.38,477.1,-0.151465,NA
15.Snowgoose.Bay.2,RSS+18,NA,Sediment,LH.Snowgoose.Bay.b.2.2015,Site,Snowgoose Bay,NA,7.64,-1.56,423.77,461.63,-0.148698,NA
